Data,Italia,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling
07/10/2024,,"144,16","138,82","138,82","138,82","138,82","0,00","138,82","138,82","138,82","138,82","138,82","218,26","138,82","138,82","138,82","138,82","138,82","138,82","218,26","138,82","138,82","138,82"
08/10/2024,,"118,29","117,19","117,19","117,19","117,19","0,00","117,19","117,19","117,19","117,19","117,19","117,43","117,19","117,19","117,19","117,19","117,19","117,19","117,43","117,19","117,19","117,19"
09/10/2024,,"116,32","109,63","109,22","110,30","93,24","0,00","109,22","109,63","109,22","109,63","93,24","174,33","109,63","109,22","109,63","109,63","109,63","109,63","174,33","109,22","109,22","109,63"
10/10/2024,,"104,80","100,81","102,42","100,81","68,76","0,00","102,42","100,81","102,42","100,81","68,76","180,68","100,81","102,42","100,81","100,81","100,81","100,81","180,68","102,42","102,42","100,81"
11/10/2024,,"99,40","97,06","102,62","97,06","80,32","0,00","102,62","97,06","102,62","97,06","80,32","114,32","97,06","102,62","97,06","97,06","97,06","97,06","114,32","102,62","102,62","97,06"
12/10/2024,,"74,54","62,39","84,52","62,39","83,18","0,00","84,64","62,39","84,52","62,39","83,18","125,70","62,39","84,52","62,39","62,39","62,39","62,39","125,70","84,64","84,52","62,39"
13/10/2024,,"98,50","95,03","95,03","95,03","92,40","0,00","95,03","95,03","95,03","95,03","92,40","129,62","95,03","95,03","95,03","95,03","95,03","95,03","129,62","95,03","95,03","95,03"
14/10/2024,,"121,05","112,83","124,77","112,83","124,77","0,00","124,77","112,83","124,77","112,83","124,77","167,71","112,83","124,77","112,83","112,83","112,83","112,83","167,71","124,77","124,77","112,83"
15/10/2024,,"124,45","116,59","123,78","116,95","123,78","0,00","123,78","116,59","123,78","116,59","123,78","154,43","116,59","123,78","116,59","116,59","116,59","116,59","154,43","123,78","123,78","116,59"
16/10/2024,,"112,46","108,03","125,22","119,10","125,22","0,00","125,22","108,03","125,22","108,03","125,22","136,80","108,03","125,22","108,03","108,03","108,03","108,03","136,80","125,22","125,22","108,03"
17/10/2024,,"133,68","134,67","135,14","135,14","135,14","0,00","135,14","134,67","135,14","134,67","135,14","121,86","134,67","135,14","134,67","134,67","134,67","134,67","121,86","135,14","135,14","134,67"
18/10/2024,,"152,33","145,83","148,16","148,16","148,16","99,09","148,16","145,83","148,16","145,83","148,16","176,96","145,83","148,16","145,83","145,83","145,83","145,83","176,96","148,16","148,16","145,83"
19/10/2024,,"109,55","105,49","106,16","105,49","104,20","104,20","106,16","105,49","106,16","105,49","104,20","159,27","105,49","106,16","105,49","105,49","105,49","105,49","159,27","106,16","106,16","105,49"
20/10/2024,,"148,81","146,35","146,35","146,35","146,35","146,35","146,35","146,35","146,35","146,35","146,35","163,03","146,35","146,35","146,35","146,35","146,35","146,35","163,03","146,35","146,35","146,35"
21/10/2024,,"124,03","122,21","122,21","122,21","122,21","122,21","122,21","122,21","122,21","122,21","122,21","143,07","122,21","122,21","122,21","122,21","122,21","122,21","143,07","122,21","122,21","122,21"
22/10/2024,,"129,29","127,10","102,47","128,08","128,08","128,08","128,08","127,10","128,08","127,10","128,08","144,98","127,10","128,08","127,10","127,10","127,10","127,10","144,98","128,08","128,08","127,10"
23/10/2024,,"122,02","119,31","106,16","121,50","121,50","121,50","121,50","119,31","121,50","119,31","121,50","160,19","119,31","121,50","119,31","119,31","119,31","119,31","160,19","121,50","121,50","119,31"
24/10/2024,,"134,52","130,20","133,60","133,60","133,60","133,60","133,60","130,20","133,60","130,20","133,60","154,74","130,20","133,60","130,20","130,20","130,20","130,20","154,74","133,60","133,60","130,20"
25/10/2024,,"125,42","120,87","124,54","126,15","126,15","126,15","126,15","120,87","126,15","120,87","126,15","134,36","120,87","126,15","120,87","120,87","120,87","120,87","134,36","126,15","126,15","120,87"
26/10/2024,,"128,07","123,60","131,29","131,29","131,29","131,29","131,29","123,60","131,29","123,60","131,29","131,29","123,60","131,29","123,60","123,60","123,60","123,60","131,29","131,29","131,29","123,60"
27/10/2024,,"139,36","135,50","141,64","141,64","141,64","141,64","141,64","135,50","141,64","135,50","141,64","141,64","135,50","141,64","135,50","135,50","135,50","135,50","141,64","141,64","141,64","135,50"
28/10/2024,,"130,63","126,70","132,71","132,71","132,71","132,71","132,71","126,70","132,71","126,70","132,71","135,23","126,70","132,71","126,70","126,70","126,70","126,70","135,23","132,71","132,71","126,70"
29/10/2024,,"131,89","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88","131,88"
30/10/2024,,"134,46","133,37","135,22","135,22","135,22","135,22","135,22","133,37","135,22","133,37","135,22","135,98","133,37","135,22","133,37","133,37","133,37","133,37","135,98","135,22","135,22","133,37"
31/10/2024,,"133,58","128,83","130,11","130,11","130,11","130,11","130,11","128,83","130,11","128,83","130,11","169,40","128,83","130,11","128,83","128,83","128,83","128,83","169,40","130,11","130,11","128,83"
01/11/2024,,"120,47","115,99","125,94","116,96","116,96","116,96","116,96","115,99","116,96","115,99","116,96","163,44","115,99","116,96","115,99","115,99","115,99","115,99","163,44","116,96","116,96","115,99"
02/11/2024,,"124,60","123,17","128,72","128,72","128,72","128,72","128,72","123,17","128,72","123,17","128,72","131,34","123,17","128,72","123,17","123,17","123,17","123,17","131,34","128,72","128,72","123,17"
03/11/2024,,"107,77","104,34","109,38","109,38","109,38","109,38","109,38","104,34","109,38","104,34","109,38","109,38","104,34","109,38","104,34","104,34","104,34","104,34","109,38","109,38","109,38","104,34"
04/11/2024,,"133,34","131,93","134,00","134,00","134,00","134,00","134,00","131,93","134,00","131,93","134,00","134,00","131,93","134,00","131,93","131,93","131,93","131,93","134,00","134,00","134,00","131,93"
05/11/2024,,"130,24","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27","130,27"
06/11/2024,,"122,43","123,06","122,86","122,86","122,86","122,86","122,86","123,06","122,86","123,06","122,86","122,86","123,06","122,86","123,06","123,06","123,06","123,06","122,86","122,86","122,86","123,06"
07/11/2024,,"136,65","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55","136,55"
08/11/2024,,"132,69","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73","132,73"
09/11/2024,,"136,62","136,13","140,90","140,90","140,90","140,90","140,90","136,13","140,90","136,13","140,90","140,90","136,13","140,90","136,13","136,13","136,13","136,13","140,90","140,90","140,90","136,13"
10/11/2024,,"125,59","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60","125,60"
11/11/2024,,"141,08","141,08","141,32","141,32","141,32","141,32","141,32","141,08","141,32","141,08","141,32","141,32","141,08","141,32","141,08","141,08","141,08","141,08","141,32","141,32","141,32","141,08"
12/11/2024,,"149,92","150,89","143,51","150,89","150,89","150,89","150,89","150,89","150,89","150,89","150,89","143,51","150,89","150,89","150,89","150,89","150,89","150,89","143,51","150,89","150,89","150,89"
13/11/2024,,"156,55","157,25","155,23","157,25","157,25","157,25","157,25","157,25","157,25","157,25","157,25","153,40","157,25","157,25","157,25","157,25","157,25","157,25","153,40","157,25","157,25","157,25"
14/11/2024,,"146,54","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46","146,46"
15/11/2024,,"128,40","128,93","123,16","128,93","128,93","128,93","128,93","128,93","123,16","128,93","128,93","123,16","128,93","123,16","128,93","128,93","128,93","128,93","123,16","128,93","123,16","128,93"
16/11/2024,,"138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06","138,06"
17/11/2024,,"135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95","135,95"
18/11/2024,,"151,23","150,55","151,30","151,30","151,30","151,30","151,30","150,55","151,30","150,55","151,30","152,44","150,55","151,30","150,55","150,55","150,55","150,55","152,44","151,30","151,30","150,55"
19/11/2024,,"144,68","145,76","142,65","145,76","145,17","145,76","145,17","145,76","142,65","145,76","145,17","142,65","145,76","142,65","145,76","145,76","145,76","145,76","142,65","145,17","142,65","145,76"
20/11/2024,,"148,25","148,65","146,17","148,65","148,65","148,65","148,65","148,65","146,17","148,65","148,65","146,17","148,65","146,17","148,65","148,65","148,65","148,65","146,17","148,65","146,17","148,65"
21/11/2024,,"156,37","156,76","156,23","156,76","156,23","156,23","156,23","156,76","156,23","156,76","156,23","156,23","156,76","156,23","156,76","156,76","156,76","156,76","156,23","156,23","156,23","156,76"
22/11/2024,,"152,66","154,29","151,71","154,29","154,29","154,29","154,29","154,29","151,71","154,29","154,29","151,71","154,29","151,71","154,29","154,29","154,29","154,29","151,71","154,29","151,71","154,29"
23/11/2024,,"138,63","136,14","137,25","137,25","137,25","137,25","137,25","136,14","137,25","136,14","137,25","144,00","136,14","137,25","136,14","136,14","136,14","136,14","144,00","137,25","137,25","136,14"
24/11/2024,,"133,02","131,65","132,86","132,86","132,81","132,86","132,86","131,65","132,86","131,65","132,81","135,36","131,65","132,86","131,65","131,65","131,65","131,65","135,36","132,86","132,86","131,65"
25/11/2024,,"150,70","149,66","149,70","149,70","149,70","149,70","149,70","149,66","149,70","149,66","149,70","168,17","149,66","149,70","149,66","149,66","149,66","149,66","168,17","149,70","149,70","149,66"
26/11/2024,,"169,43","173,60","164,41","173,60","166,44","173,60","166,44","173,60","164,41","173,60","166,44","164,41","173,60","164,41","173,60","173,60","173,60","173,60","164,41","166,44","164,41","173,60"
27/11/2024,,"146,96","146,72","146,83","146,83","146,83","146,83","146,83","146,72","146,83","146,72","146,83","146,83","146,72","146,83","146,72","146,72","146,72","146,72","146,83","146,83","146,83","146,72"
28/11/2024,,"134,08","134,88","132,76","134,88","132,76","134,88","132,76","134,88","132,76","134,88","132,76","133,64","134,88","132,76","134,88","134,88","134,88","134,88","133,64","132,76","132,76","134,88"
29/11/2024,,"129,72","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74","129,74"
30/11/2024,,"148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30","148,30"
01/12/2024,,"141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25","141,25"
02/12/2024,,"168,17","167,90","168,37","168,37","168,37","168,37","168,37","167,90","168,37","167,90","168,37","173,26","167,90","168,37","167,90","167,90","167,90","167,90","173,26","168,37","168,37","167,90"
03/12/2024,,"177,33","177,43","176,87","177,43","156,05","177,43","177,43","177,43","177,43","177,43","156,05","176,87","177,43","177,43","177,43","177,43","177,43","177,43","176,87","177,43","177,43","177,43"
04/12/2024,,"198,79","201,01","186,66","201,01","201,01","201,01","201,01","201,01","201,01","201,01","201,01","186,66","201,01","201,01","201,01","201,01","201,01","201,01","186,66","201,01","201,01","201,01"
05/12/2024,,"145,55","146,38","142,52","146,38","146,38","146,38","146,38","146,38","142,52","146,38","146,38","142,52","146,38","142,52","146,38","146,38","146,38","146,38","142,52","146,38","142,52","146,38"
06/12/2024,,"155,92","155,93","155,93","155,93","155,93","155,93","155,93","155,93","155,93","155,93","155,93","156,17","155,93","155,93","155,93","155,93","155,93","155,93","156,17","155,93","155,93","155,93"
07/12/2024,,"134,41","133,91","135,47","135,47","135,47","135,47","135,47","133,91","135,47","133,91","135,47","136,32","133,91","135,47","133,91","133,91","133,91","133,91","136,32","135,47","135,47","133,91"
08/12/2024,,"140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52","140,52"
09/12/2024,,"168,48","168,73","167,32","169,00","169,00","169,00","169,00","168,73","169,00","168,73","169,00","167,32","168,73","169,00","168,73","168,73","168,73","168,73","167,32","169,00","169,00","168,73"
10/12/2024,,"170,09","171,94","155,60","171,94","171,94","171,94","171,94","171,94","163,73","171,94","171,94","155,60","171,94","163,73","171,94","171,94","171,94","171,94","155,60","171,94","163,73","171,94"
11/12/2024,,"195,29","198,96","188,21","198,96","198,96","198,96","198,96","198,96","193,78","198,96","198,96","188,21","198,96","193,78","198,96","198,96","198,96","198,96","188,21","198,96","193,78","198,96"
12/12/2024,,"193,64","202,33","164,97","202,33","194,64","202,33","194,64","202,33","194,64","202,33","194,64","164,97","202,33","194,64","202,33","202,33","202,33","202,33","164,97","194,64","194,64","202,33"
13/12/2024,,"145,18","161,89","117,11","161,89","161,89","161,89","161,89","161,89","152,18","161,89","161,89","117,11","161,89","152,18","161,89","161,89","161,89","161,89","117,11","161,89","152,18","161,89"
14/12/2024,,"153,58","149,21","157,59","157,59","157,59","157,59","157,59","149,21","157,59","149,21","157,59","157,59","149,21","157,59","149,21","149,21","149,21","149,21","157,59","157,59","157,59","149,21"
15/12/2024,,"129,58","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60","129,60"
16/12/2024,,"141,84","140,65","143,41","143,41","143,41","143,41","143,41","140,65","143,41","140,65","143,41","143,41","140,65","143,41","140,65","140,65","140,65","140,65","143,41","143,41","143,41","140,65"
17/12/2024,,"145,01","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12","145,12"
18/12/2024,,"120,08","119,99","120,77","120,77","120,77","120,77","120,77","119,99","120,77","119,99","120,77","121,64","119,99","120,77","119,99","119,99","119,99","119,99","121,64","120,77","120,77","119,99"
19/12/2024,,"129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93","129,93"
20/12/2024,,"120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82","120,82"
21/12/2024,,"128,31","125,58","129,44","129,44","129,44","129,44","129,44","125,58","129,44","125,58","129,44","129,44","125,58","129,44","125,58","125,58","125,58","125,58","129,44","129,44","129,44","125,58"
22/12/2024,,"124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13","124,13"
23/12/2024,,"130,67","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70","130,70"
24/12/2024,,"121,77","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79","121,79"
25/12/2024,,"133,58","136,91","128,74","136,91","129,39","136,91","136,91","136,91","128,74","136,91","129,39","128,74","136,91","128,74","136,91","136,91","136,91","136,91","128,74","136,91","128,74","136,91"
26/12/2024,,"134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35","134,35"
27/12/2024,,"133,50","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51","133,51"
28/12/2024,,"149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93","149,93"
29/12/2024,,"139,32","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62","139,62"
30/12/2024,,"136,36","132,04","138,13","138,13","138,13","138,13","138,13","132,04","138,13","132,04","138,13","138,13","132,04","138,13","132,04","132,04","132,04","132,04","138,13","138,13","138,13","132,04"
