Data,Ora,MWh
07/02/2024,18,"-42,446"
07/02/2024,19,"-123,436"
07/02/2024,20,"-109,133"
07/02/2024,21,"15,101"
07/02/2024,22,"148,761"
07/02/2024,23,"244,417"
07/02/2024,24,"207,161"
08/02/2024,13,"-8,831"
08/02/2024,14,"-6,327"
08/02/2024,15,"232,161"
08/02/2024,16,"99,609"
08/02/2024,17,"1,748"
08/02/2024,18,"80,906"
08/02/2024,19,"29,074"
08/02/2024,20,"71,016"
08/02/2024,21,"79,322"
08/02/2024,22,"-17,911"
08/02/2024,23,"197,085"
08/02/2024,24,"-45,081"
09/02/2024,13,"30,196"
09/02/2024,14,"14,488"
09/02/2024,15,"50,852"
09/02/2024,16,"158,979"
09/02/2024,17,"101,654"
09/02/2024,18,"53,012"
09/02/2024,19,"57,142"
09/02/2024,20,"-0,196"
09/02/2024,21,"64,559"
09/02/2024,22,"-15,244"
09/02/2024,23,"93,180"
09/02/2024,24,"160,848"
10/02/2024,13,"87,917"
10/02/2024,14,"143,621"
10/02/2024,15,"94,317"
10/02/2024,16,"45,658"
10/02/2024,17,"69,121"
10/02/2024,18,"58,459"
10/02/2024,19,"37,343"
10/02/2024,20,"7,977"
10/02/2024,21,"30,636"
10/02/2024,22,"-80,398"
10/02/2024,23,"-78,314"
10/02/2024,24,"-40,347"
11/02/2024,13,"-231,734"
11/02/2024,14,"-94,634"
11/02/2024,15,"-11,703"
11/02/2024,16,"-156,043"
11/02/2024,17,"-19,312"
11/02/2024,18,"7,932"
11/02/2024,19,"74,512"
11/02/2024,20,"-135,405"
11/02/2024,21,"-63,498"
11/02/2024,22,"-3,395"
11/02/2024,23,"-92,790"
11/02/2024,24,"-159,571"
12/02/2024,13,"179,969"
12/02/2024,14,"249,782"
12/02/2024,15,"311,712"
12/02/2024,16,"183,472"
12/02/2024,17,"161,750"
12/02/2024,18,"168,923"
12/02/2024,19,"79,014"
12/02/2024,20,"135,764"
12/02/2024,21,"174,808"
12/02/2024,22,"95,914"
12/02/2024,23,"113,230"
12/02/2024,24,"179,459"
13/02/2024,13,"91,623"
13/02/2024,14,"161,959"
13/02/2024,15,"-210,751"
13/02/2024,16,"42,521"
13/02/2024,17,"-16,235"
13/02/2024,18,"-135,347"
13/02/2024,19,"37,820"
13/02/2024,20,"116,100"
13/02/2024,21,"25,189"
13/02/2024,22,"17,603"
13/02/2024,23,"33,848"
13/02/2024,24,"44,506"
14/02/2024,13,"55,924"
14/02/2024,14,"0,000"
14/02/2024,15,"0,000"
14/02/2024,16,"0,000"
14/02/2024,17,"-7,238"
14/02/2024,18,"-87,721"
14/02/2024,19,"-32,915"
14/02/2024,20,"-28,683"
14/02/2024,21,"36,464"
14/02/2024,22,"-48,544"
14/02/2024,23,"25,623"
14/02/2024,24,"7,803"
15/02/2024,13,"-46,044"
15/02/2024,14,"-44,997"
15/02/2024,15,"-107,892"
15/02/2024,16,"-75,572"
15/02/2024,17,"-39,820"
15/02/2024,18,"-8,087"
15/02/2024,19,"-159,133"
